2020-05-19 18:09:47,902 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682674770826448896';
2020-05-19 18:09:47,977 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676578594709504';
2020-05-19 18:09:48,017 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676598773506048';
2020-05-19 18:09:48,068 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676606675574784';
2020-05-19 18:09:48,104 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676615169040384';
2020-05-19 18:09:48,148 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676624161628160';
2020-05-19 18:09:48,184 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676649843351552';
2020-05-19 18:09:48,236 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676660685627392';
2020-05-19 18:09:48,274 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676705904418816';
2020-05-19 18:09:48,335 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676719686901760';
2020-05-19 18:09:48,422 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676733179977728';
2020-05-19 18:09:48,477 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676744399740928';
2020-05-19 18:09:48,526 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682676755011330048';
2020-05-19 18:09:48,577 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682679583319764992';
2020-05-19 18:09:48,638 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682679594925404160';
